dataset_id,label,n_records,a6_applicable,matched_fraction,n_stratum,mc_ref,mc_ref_is_default,hard_reject_would_fire,n_corroborated,n_contradicted_eligible,n_unverifiable,contradicted_confirmed,contradicted_p_value,hard_reject_reason,elapsed_sec,note
real_mongolia_gobialtai_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_china_gansu_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_china_taiwanstrait_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_china_taiwanstrait_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_china_hebei_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_china_hebei_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_china_hebei_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_china_shanxi_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_china_shanxi_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_china_tibet_plateau_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_china_tibet_plateau_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_india_uttarakhand_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_india_uttarakhand_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_india_andaman_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_india_andaman_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_bangladesh_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_bangladesh_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_pakistan_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_pakistan_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_nepal_sikkim_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_ecuador_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_ecuador_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_venezuela_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_venezuela_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_nicaragua_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_nicaragua_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_cuba_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_trinidadtobago_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_honduras_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_honduras_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_mexico_oaxaca_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_mexico_oaxaca_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_iceland_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_iceland_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_norway_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_switzerland_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_romania_vrancea_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_bulgaria_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_france_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_germany_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_yemen_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_yemen_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_jordan_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_syria_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_egypt_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_ethiopia_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_ethiopia_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_kenya_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_southafrica_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_southafrica_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_southafrica_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_malawi_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_malawi_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_russia_kurilislands_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_russia_kurilislands_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_kazakhstan_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_kazakhstan_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_turkmenistan_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_turkmenistan_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_russia_caucasus_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_russia_caucasus_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_azerbaijan_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_azerbaijan_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_usa_yellowstone_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_usa_yellowstone_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_usa_newmadrid_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_usa_newmadrid_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_usa_newmadrid_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_usa_puertorico_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_usa_puertorico_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_usa_puertorico_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_canada_quebec_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_canada_quebec_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_mexico_baja_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_mexico_baja_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_mexico_baja_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_greenland_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_greenland_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_papuanewguinea_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_papuanewguinea_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_newcaledonia_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_newcaledonia_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_tuvalu_kiribati_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_marianaislands_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_marianaislands_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_guam_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_guam_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_indonesia_sumatra_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_indonesia_sumatra_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_indonesia_java_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
